path,label,shot,ntor,mode_filename,omega,rules_decision,rules_reason,rf_cnn_decision,rf_decision,cnn_decision,p_rf_good,p_cnn_good,rf_cnn_tier,overall_rule_severity,nearest_gate,rules_selected_final,rf_cnn_selected_final,original_rule_decision,decision_source,input_fingerprint,mode_key
nstxuE204186A01t020/N8/egn08w.1427E+02,bad,nstxuE204186A01t020,8,egn08w.1427E+02,3.7774155470983763,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.15666666666666668,0.9999998807907104,flagged_borderline_or_disagreement,13.500507388182395,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,c329a58c1df3e3dfb81d8b37b58c4a31a0f31f4cb7db64bc0628d67ca803da39,nstxuE204186A01t020/N8/egn08w.1427E+02
nstxuE204186A01t020/N8/egn08w.2514E+02,good,nstxuE204186A01t020,8,egn08w.2514E+02,5.014258555051574,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.13,2.2082898794906214e-05,gold_bad,0.7633354555364512,BAD_NEAR_AXIS_GRID_OSCILLATION,True,,REVIEW,rule_survivor_policy,9c7338267ac491364a8540bacd15ebb8950a3f45837e1bd358c71b6c254ffc6d,nstxuE204186A01t020/N8/egn08w.2514E+02
nstxuE204186A01t020/N9/egn09w.8689E+01,bad,nstxuE204186A01t020,9,egn09w.8689E+01,2.947790887140607,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.04,0.9999997615814209,flagged_borderline_or_disagreement,9.6784681588755,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,d87466d22ee92c837a7f613efe3d8d4810ecd933ca38065b8186efcd6425c5d6,nstxuE204186A01t020/N9/egn09w.8689E+01
nstxuE204186A01t020/N9/egn09w.9036E+01,bad,nstxuE204186A01t020,9,egn09w.9036E+01,3.0060703900552794,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.03666666666666667,1.0,flagged_borderline_or_disagreement,10.971416363893903,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,30efc9645413ef7e00a8c8326a3cebdffa257a26f5a2b66408fbf3993ad30607,nstxuE204186A01t020/N9/egn09w.9036E+01
nstxuE204186A01t020/N9/egn09w.9669E+01,bad,nstxuE204186A01t020,9,egn09w.9669E+01,3.1095287253721375,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.07333333333333333,1.0,flagged_borderline_or_disagreement,8.442785768250399,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,3dc06b67afe860386ca2ca30a25dda86634d881b46f31f2bb2b2e345d674963d,nstxuE204186A01t020/N9/egn09w.9669E+01
nstxuE204186A01t020/N9/egn09w.9944E+01,bad,nstxuE204186A01t020,9,egn09w.9944E+01,3.1533650996166394,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.03333333333333333,1.0,flagged_borderline_or_disagreement,7.339939377531685,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,d9aeb4b30b12fab99236895806fb38f1aba282c7e3713efbf10b0bad706d2449,nstxuE204186A01t020/N9/egn09w.9944E+01
nstxuE204186A01t020/N9/egn09w.1083E+02,bad,nstxuE204186A01t020,9,egn09w.1083E+02,3.2902785405156245,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,GOOD,0.07666666666666666,1.0,flagged_borderline_or_disagreement,1.9975682510664927,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,6e22e1e1a322808c8aee6b84f40cf25e6208d41d4bd13444d84a741c4dcd49f7,nstxuE204186A01t020/N9/egn09w.1083E+02
nstxuE204186A01t020/N9/egn09w.1121E+02,bad,nstxuE204186A01t020,9,egn09w.1121E+02,3.347501200694529,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.09,1.0,flagged_borderline_or_disagreement,7.88661268138188,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,2ce7436c6b03ae32396a10987ed868754a2ab265886af6a3a093e4c6de1006cd,nstxuE204186A01t020/N9/egn09w.1121E+02
nstxuE204186A01t020/N9/egn09w.1311E+02,bad,nstxuE204186A01t020,9,egn09w.1311E+02,3.620865240582771,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.14666666666666667,1.0,flagged_borderline_or_disagreement,10.149903943246285,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,98302a82710ec9b521d5333b154c898d7ba30ea00d204d8cb216ac8a21db3b9a,nstxuE204186A01t020/N9/egn09w.1311E+02
nstxuE204186A01t020/N9/egn09w.2349E+02,good,nstxuE204186A01t020,9,egn09w.2349E+02,4.846508658404197,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.71,0.0801410898566246,flagged_rf_only_good,0.6391319269880043,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,01e5221b2b0cb5dd4fb4fb6a74d6c9e70782263f85bedcb4445e25b4cd6a367f,nstxuE204186A01t020/N9/egn09w.2349E+02
nstxuE204186A01t020/N10/egn10w.8983E+01,bad,nstxuE204186A01t020,10,egn10w.8983E+01,2.997174776456154,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.09333333333333334,1.0,flagged_borderline_or_disagreement,10.250595101212197,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,a3d6312dd11bfc26366dd0092f46965f8becd6a9c79d2270c548b4a13904f54c,nstxuE204186A01t020/N10/egn10w.8983E+01
nstxuE204186A01t020/N10/egn10w.9352E+01,bad,nstxuE204186A01t020,10,egn10w.9352E+01,3.0581110299572267,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.023333333333333334,1.0,flagged_borderline_or_disagreement,8.408766117620038,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,78399f90aa82b84fef1a40d958998a6d224310a0d4dffaeb79aaf30edaea85d2,nstxuE204186A01t020/N10/egn10w.9352E+01
nstxuE204186A01t020/N10/egn10w.9580E+01,bad,nstxuE204186A01t020,10,egn10w.9580E+01,3.095106610457656,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.03,1.0,flagged_borderline_or_disagreement,10.009214487415372,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,58c817a089d1045ce8df644285d261c57f1acb6967dda57df88a1588eaac833d,nstxuE204186A01t020/N10/egn10w.9580E+01
nstxuE204186A01t020/N10/egn10w.1005E+02,bad,nstxuE204186A01t020,10,egn10w.1005E+02,3.169428016453483,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.10666666666666667,0.9999998807907104,flagged_borderline_or_disagreement,5.985564868531419,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,725722c58038e5f249c80fefca31a74acabb75b43bf7ba5efae831f603fe041a,nstxuE204186A01t020/N10/egn10w.1005E+02
nstxuE204186A01t020/N10/egn10w.1039E+02,bad,nstxuE204186A01t020,10,egn10w.1039E+02,3.222889918761413,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.09333333333333334,1.0,flagged_borderline_or_disagreement,8.816233156579065,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,b0caf4117309e1437a119067aeecb19cdbaf756555d52fca67ef312a79cb455d,nstxuE204186A01t020/N10/egn10w.1039E+02
nstxuE204186A01t020/N10/egn10w.1057E+02,bad,nstxuE204186A01t020,10,egn10w.1057E+02,3.2510700888879396,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.11,1.0,flagged_borderline_or_disagreement,3.061475305426308,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,693327c795a2586dd7652010e401ae4240effba6e672487a9e7c6a734b21a825,nstxuE204186A01t020/N10/egn10w.1057E+02
nstxuE204186A01t020/N10/egn10w.1158E+02,bad,nstxuE204186A01t020,10,egn10w.1158E+02,3.4022176307143286,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.10333333333333333,1.0,flagged_borderline_or_disagreement,8.09886171317947,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,6c33f65973bb1423e9b3dbc6e3c25766cf12ba4ef9a7c7e4b0c37eaf12cd6c84,nstxuE204186A01t020/N10/egn10w.1158E+02
nstxuE204186A01t020/N10/egn10w.1238E+02,bad,nstxuE204186A01t020,10,egn10w.1238E+02,3.5185119725279277,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.2,1.0,flagged_borderline_or_disagreement,5.760525177029769,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,d9434db8b7f83c55ea32b4d080a57346fd35f6961ebb6ee9ac45f1be3614928e,nstxuE204186A01t020/N10/egn10w.1238E+02
nstxuE204186A01t020/N10/egn10w.1889E+02,good,nstxuE204186A01t020,10,egn10w.1889E+02,4.346624971525854,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7833333333333333,0.44152623414993286,flagged_rf_only_good,0.6452271743095584,BAD_NEAR_AXIS_GRID_OSCILLATION,True,True,REVIEW,rule_survivor_policy,42e50855c46dcd91da7ae2983b7b4a251395c89c3b468a05f0c55d14f6c4a613,nstxuE204186A01t020/N10/egn10w.1889E+02
nstxuE204621A03t030/N2/egn02w.7108E+01,good,nstxuE204621A03t030,2,egn02w.7108E+01,2.6660119574753067,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.38,0.0,silver_bad,0.965438836010322,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,0bb013b37d62efa1ac61943b44e04efa39f0fe962270ed73cea32bb0796579d3,nstxuE204621A03t030/N2/egn02w.7108E+01
nstxuE204621A03t030/N2/egn02w.9382E+01,bad,nstxuE204621A03t030,2,egn02w.9382E+01,3.0629812155495193,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.03,1.0,flagged_borderline_or_disagreement,7.201998871433429,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,65ffe67b1a8650c3cae55470e5b1d4efd1bde774fe0b0dbc631f668e328f3701,nstxuE204621A03t030/N2/egn02w.9382E+01
nstxuE204621A03t030/N3/egn03w.8276E+01,bad,nstxuE204621A03t030,3,egn03w.8276E+01,2.876732262029492,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.08333333333333333,1.0,flagged_borderline_or_disagreement,5.120553250997678,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,fbf8ce142a6f71a02ea856a16b41d6e53fd0032085478da7b66300c8efe16661,nstxuE204621A03t030/N3/egn03w.8276E+01
nstxuE204621A03t030/N3/egn03w.8862E+01,bad,nstxuE204621A03t030,3,egn03w.8862E+01,2.9769437652974595,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.08333333333333333,1.0,flagged_borderline_or_disagreement,3.7697233354519346,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,284e6894080a600d4540333106f298a6ea6b9d475970cdf84bd9e58e060e09ea,nstxuE204621A03t030/N3/egn03w.8862E+01
nstxuE204621A03t030/N3/egn03w.1008E+02,bad,nstxuE204621A03t030,3,egn03w.1008E+02,3.17495718151297,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.11333333333333333,1.0,flagged_borderline_or_disagreement,4.211329652889952,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,047cfabeb2ed71bd412f82ab86b7526ee0d038965c1a2b854d3d56baf8f7b5ec,nstxuE204621A03t030/N3/egn03w.1008E+02
nstxuE204621A03t030/N4/egn04w.1083E+02,bad,nstxuE204621A03t030,4,egn04w.1083E+02,3.2908174270222617,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.11333333333333333,1.0,flagged_borderline_or_disagreement,3.1645401420133243,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,985b43a9c01a66a7e98da0ddb28276803f5fb41e525a6f931318c1743e3e365b,nstxuE204621A03t030/N4/egn04w.1083E+02
nstxuE204621A03t030/N5/egn05w.1140E+02,bad,nstxuE204621A03t030,5,egn05w.1140E+02,3.3756993214320947,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.016666666666666666,1.0,flagged_borderline_or_disagreement,4.89776567648559,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,74fd96ace8c6c700faeb7689d27700d948c0a6ba69339f1a2aa21afd7233607e,nstxuE204621A03t030/N5/egn05w.1140E+02
nstxuE204621A03t030/N6/egn06w.6319E+01,bad,nstxuE204621A03t030,6,egn06w.6319E+01,2.513777568206416,BAD,BAD_AXIS_SPIKE,BAD,BAD,GOOD,0.29333333333333333,1.0,flagged_borderline_or_disagreement,5.0,BAD_AXIS_SPIKE,,,BAD,rule_engine,588fa05b97c46edd942b38a87fa363c650e4982f7153db3ee864b682877190bc,nstxuE204621A03t030/N6/egn06w.6319E+01
nstxuE204621A03t030/N6/egn06w.6414E+01,bad,nstxuE204621A03t030,6,egn06w.6414E+01,2.5324931462440374,BAD,BAD_AXIS_SPIKE,BAD,BAD,GOOD,0.43666666666666665,0.7909681797027588,flagged_borderline_or_disagreement,1.3138524303686747,BAD_INTERIOR_UNRESOLVED_ENVELOPE,,,BAD,rule_engine,8ef2e6838da6f01c331e91e8f03c25eebb0ea1ef7d8c4849c39ae992c9ce0a0b,nstxuE204621A03t030/N6/egn06w.6414E+01
nstxuE204621A03t030/N6/egn06w.7163E+01,good,nstxuE204621A03t030,6,egn06w.7163E+01,2.6764215702827907,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.26,6.583457872822232e-14,silver_bad,0.5900135811132136,BAD_INTERIOR_UNRESOLVED_ENVELOPE,True,,REVIEW,rule_survivor_policy,755314264dbdb57d0951d63476235f273a8d1cf5b6322bd5806ebb3bc53ffbd9,nstxuE204621A03t030/N6/egn06w.7163E+01
nstxuE204621A03t030/N6/egn06w.7626E+01,bad,nstxuE204621A03t030,6,egn06w.7626E+01,2.7615435985830454,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.006666666666666667,1.0,flagged_borderline_or_disagreement,14.098066415065455,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,36380678ed701b1bd9e147f3e4f40661dfa5d0ce1977110d458d0e128629b39e,nstxuE204621A03t030/N6/egn06w.7626E+01
nstxuE204621A03t030/N6/egn06w.9498E+01,bad,nstxuE204621A03t030,6,egn06w.9498E+01,3.0819139117397483,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.02666666666666667,1.0,flagged_borderline_or_disagreement,10.211505700145706,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,648e04bbcae59b18b6f80acbcf3d857a75a67807058c2087dbbe84b835c7bf9f,nstxuE204621A03t030/N6/egn06w.9498E+01
nstxuE204621A03t030/N6/egn06w.1079E+02,bad,nstxuE204621A03t030,6,egn06w.1079E+02,3.284931753351602,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.04,1.0,flagged_borderline_or_disagreement,3.069377968265188,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,369dbfa2b33906245176484818a0a165d88b2ed553c3fec9620b517ef50e25fa,nstxuE204621A03t030/N6/egn06w.1079E+02
nstxuE204621A03t030/N6/egn06w.1204E+02,bad,nstxuE204621A03t030,6,egn06w.1204E+02,3.4700970150106065,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.11,1.0,flagged_borderline_or_disagreement,6.7241553458106536,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,34aab5a42d65586a969213e387e3def20dcc04bcf11d7cb01a1b0ad5e2593aff,nstxuE204621A03t030/N6/egn06w.1204E+02
nstxuE204621A03t030/N6/egn06w.1273E+02,good,nstxuE204621A03t030,6,egn06w.1273E+02,3.5682940676819146,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.21666666666666667,7.939764259390358e-07,silver_bad,0.6127006951262759,BAD_CONT_CROSS_WINDOW,True,,REVIEW,rule_survivor_policy,c0f165b744adff896578ce9e629e6e2d73c16555823cdf7d904ff21e57e6eb03,nstxuE204621A03t030/N6/egn06w.1273E+02
nstxuE204621A03t030/N7/egn07w.7235E+01,good,nstxuE204621A03t030,7,egn07w.7235E+01,2.689835563325435,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.21,8.800947101031913e-20,silver_bad,0.6238860076755404,BAD_INTERIOR_UNRESOLVED_ENVELOPE,True,,REVIEW,rule_survivor_policy,50e296af7d6b30fb7cc358fdd2f92e92869fa1866e9ffd77a47192834a1176e4,nstxuE204621A03t030/N7/egn07w.7235E+01
nstxuE204621A03t030/N7/egn07w.7730E+01,bad,nstxuE204621A03t030,7,egn07w.7730E+01,2.780282855942188,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.016666666666666666,1.0,flagged_borderline_or_disagreement,11.388936690124861,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,9fb039a3af4b43bfd2e898d64078f186e7a4bbb5d08806f28b00ab7a33d0b302,nstxuE204621A03t030/N7/egn07w.7730E+01
nstxuE204621A03t030/N7/egn07w.8108E+01,bad,nstxuE204621A03t030,7,egn07w.8108E+01,2.8474378740450246,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.07333333333333333,1.0,flagged_borderline_or_disagreement,8.882426728278936,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,1845af87a1dcfadcb3bc75a3064bcb9e655d1dd2fc54a51328497de3e8cb77bd,nstxuE204621A03t030/N7/egn07w.8108E+01
nstxuE204621A03t030/N7/egn07w.8797E+01,bad,nstxuE204621A03t030,7,egn07w.8797E+01,2.9660336430232968,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.03666666666666667,1.0,flagged_borderline_or_disagreement,9.23765665341974,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,592288615f977bc327f4399e69a44b4bc5cdf6fd552b04d42be0d778b45a579b,nstxuE204621A03t030/N7/egn07w.8797E+01
nstxuE204621A03t030/N7/egn07w.1083E+02,bad,nstxuE204621A03t030,7,egn07w.1083E+02,3.2903136879781005,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.023333333333333334,1.0,flagged_borderline_or_disagreement,4.457873120935705,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,dc1fc29a3d4ac716fcc78a8d446170eafc4e90afa48ff1de28e2291fee332ad1,nstxuE204621A03t030/N7/egn07w.1083E+02
nstxuE204621A03t030/N7/egn07w.1112E+02,bad,nstxuE204621A03t030,7,egn07w.1112E+02,3.3340777934430776,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.05,0.9999996423721313,flagged_borderline_or_disagreement,4.408388847127653,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,33026a3bfa5f80cbdde33af5f0fc3d6d6016fd67d0bb792ead083bded478d769,nstxuE204621A03t030/N7/egn07w.1112E+02
nstxuE204621A03t030/N7/egn07w.1409E+02,good,nstxuE204621A03t030,7,egn07w.1409E+02,3.7535762826322667,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.33666666666666667,0.09375203400850296,silver_bad,0.7924287375583173,BAD_CONT_CROSS_WINDOW,True,,REVIEW,rule_survivor_policy,d9146a0380e5049f26c1992d6971fdb8975e1d9d24a3e96832ea5d0f5c39935d,nstxuE204621A03t030/N7/egn07w.1409E+02
nstxuE204621A03t030/N8/egn08w.5905E+01,bad,nstxuE204621A03t030,8,egn08w.5905E+01,2.429936445403594,BAD,BAD_AXIS_SPIKE,BAD,BAD,GOOD,0.09,0.9767646193504333,flagged_borderline_or_disagreement,5.0,BAD_AXIS_SPIKE,,,BAD,rule_engine,1322682b94b887cc9ef48dbfdd6f716b85adf7c8c7f81148630ff1c37281efbf,nstxuE204621A03t030/N8/egn08w.5905E+01
nstxuE204621A03t030/N8/egn08w.6362E+01,bad,nstxuE204621A03t030,8,egn08w.6362E+01,2.5222817185725694,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,GOOD,GOOD,GOOD,0.5266666666666666,1.0,silver_good,1.4757766228160116,BAD_INTERIOR_UNRESOLVED_ENVELOPE,,True,BAD,rule_engine,050eb6e0182691818bb81ab6eed084780b9bfaf6f00398cde824a9d26df32726,nstxuE204621A03t030/N8/egn08w.6362E+01
nstxuE204621A03t030/N8/egn08w.8151E+01,bad,nstxuE204621A03t030,8,egn08w.8151E+01,2.8549550610287056,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.22333333333333333,1.0,flagged_borderline_or_disagreement,4.903352444201843,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,b96cc6668e1375bb98224e56abb0a0996d88b0f5e07bddada4d7b00727f8e986,nstxuE204621A03t030/N8/egn08w.8151E+01
nstxuE204621A03t030/N8/egn08w.8330E+01,bad,nstxuE204621A03t030,8,egn08w.8330E+01,2.886181684558838,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.03333333333333333,1.0,flagged_borderline_or_disagreement,8.162650543104581,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,1e3e55463829c410156cb9769be09d2623370134983e0ca6fb42d130d26f46d4,nstxuE204621A03t030/N8/egn08w.8330E+01
nstxuE204621A03t030/N8/egn08w.8707E+01,bad,nstxuE204621A03t030,8,egn08w.8707E+01,2.9508319209154252,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.36,1.0,flagged_borderline_or_disagreement,2.176213262491932,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,8585f9f81416991bead7f264c0ae0a280e4f65d019cacb5e7146fa7f78c1001d,nstxuE204621A03t030/N8/egn08w.8707E+01
nstxuE204621A03t030/N8/egn08w.8932E+01,bad,nstxuE204621A03t030,8,egn08w.8932E+01,2.9885837641424824,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.05333333333333334,1.0,flagged_borderline_or_disagreement,9.419281324125922,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,7a363d3944113c2a00c74a2bb5c34b2139b00477e60dfbebe4c731ef50984619,nstxuE204621A03t030/N8/egn08w.8932E+01
nstxuE204621A03t030/N8/egn08w.9250E+01,bad,nstxuE204621A03t030,8,egn08w.9250E+01,3.0414137966415087,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.07,1.0,flagged_borderline_or_disagreement,9.575209153779204,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,93f97aedce857b01478e8c6da9762a5efd87762a0c6693fe0f357e902ffc5905,nstxuE204621A03t030/N8/egn08w.9250E+01
nstxuE204621A03t030/N8/egn08w.1073E+02,bad,nstxuE204621A03t030,8,egn08w.1073E+02,3.2757107850364235,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.07,1.0,flagged_borderline_or_disagreement,3.8978528174729843,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,5b2f53418b09deff84ef73927ee2f285481ebd8ac44d191a119ec4ab201227ca,nstxuE204621A03t030/N8/egn08w.1073E+02
nstxuE204621A03t030/N8/egn08w.1140E+02,bad,nstxuE204621A03t030,8,egn08w.1140E+02,3.376300690518552,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.13,1.0,flagged_borderline_or_disagreement,6.788730032359729,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,109ee0233ccf82199f7b19fbbb3af14aa0206b3f9bb84ad9bb5d02b7ea477202,nstxuE204621A03t030/N8/egn08w.1140E+02
nstxuE204621A03t030/N8/egn08w.1538E+02,bad,nstxuE204621A03t030,8,egn08w.1538E+02,3.9213137179612465,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.016666666666666666,0.9999988079071045,flagged_borderline_or_disagreement,1.1895993073693838,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,c71cfffaaa4895d5948186ec95613a2be3acb1954d4e0155f9b49cc43c575342,nstxuE204621A03t030/N8/egn08w.1538E+02
nstxuE204621A03t030/N9/egn09w.6446E+01,bad,nstxuE204621A03t030,9,egn09w.6446E+01,2.538806034618334,BAD,BAD_AXIS_SPIKE,BAD,BAD,GOOD,0.32666666666666666,1.0,flagged_borderline_or_disagreement,1.578857433777534,BAD_INTERIOR_UNRESOLVED_ENVELOPE,,,BAD,rule_engine,a3dfe4db4500377ec15ef857152a35143a532ed2529f18d6bf6816910a192f6a,nstxuE204621A03t030/N9/egn09w.6446E+01
nstxuE204621A03t030/N9/egn09w.7350E+01,bad,nstxuE204621A03t030,9,egn09w.7350E+01,2.711038575963433,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.006666666666666667,1.0,flagged_borderline_or_disagreement,12.098019493194254,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,eb4a1153ef41d363ed6ecb9f1a96063404a17d8ad6acf4aff943b3c64e520460,nstxuE204621A03t030/N9/egn09w.7350E+01
nstxuE204621A03t030/N9/egn09w.7392E+01,bad,nstxuE204621A03t030,9,egn09w.7392E+01,2.7187438558611756,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.013333333333333334,1.0,flagged_borderline_or_disagreement,12.256525893660504,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,945b9eaaab0052f839800a7a6815d3e56eff2eaab783f4fbb6ed3d1a2de0cbee,nstxuE204621A03t030/N9/egn09w.7392E+01
nstxuE204621A03t030/N9/egn09w.7489E+01,bad,nstxuE204621A03t030,9,egn09w.7489E+01,2.736621257813566,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.05,1.0,flagged_borderline_or_disagreement,10.00590777890654,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,db5e47909e52ea2a88729e9bb59fe56decfef061f57ff833112946db19e4cfbb,nstxuE204621A03t030/N9/egn09w.7489E+01
nstxuE204621A03t030/N9/egn09w.7622E+01,bad,nstxuE204621A03t030,9,egn09w.7622E+01,2.760854866328114,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.07666666666666666,1.0,flagged_borderline_or_disagreement,11.138208525313797,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,129c982751f190158cd6d7cfc8637c34b2825d2e84bf6ea0cfd6f3284c4d359c,nstxuE204621A03t030/N9/egn09w.7622E+01
nstxuE204621A03t030/N9/egn09w.7705E+01,bad,nstxuE204621A03t030,9,egn09w.7705E+01,2.775833263794523,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.02666666666666667,0.507412850856781,flagged_borderline_or_disagreement,10.101059651135122,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,8dca3b38c519f7d84b99f2dbd1cfa3ddd2f666591e31d41a5af95c1a0bda9179,nstxuE204621A03t030/N9/egn09w.7705E+01
nstxuE204621A03t030/N9/egn09w.7801E+01,bad,nstxuE204621A03t030,9,egn09w.7801E+01,2.7930831028761682,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.02666666666666667,1.0,flagged_borderline_or_disagreement,11.120134326074718,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,e4a05ea8d80ad49837da3c2a49e48432f617aa93b4c060fe0ec4811172a6b833,nstxuE204621A03t030/N9/egn09w.7801E+01
