path,label,shot,ntor,omega,gap_region,final_decision,final_reason,automatic_final_decision,original_rule_decision,rule_primary_reason,decision_source,manual_decision,manual_reason,reviewer,adjudication_timestamp,selected_final,overall_rule_severity,input_fingerprint,mode_key
nstxuE202806A02t025/N10/egn10w.1618E+02,good,nstxuE202806A02t025,10,4.022168856581641,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6243730444574463,131c64942fa8842b2fccedfcd16d0c208e8159fb7dd047aea23ad77a8b8da91e,nstxuE202806A02t025/N10/egn10w.1618E+02
nstxuE202806A02t025/N10/egn10w.1707E+02,good,nstxuE202806A02t025,10,4.131686292552451,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6505291584751541,e7e3da1019b2d92d2a42e59d35030aa0ed1089ffa9b288d197bdf6a707a87d08,nstxuE202806A02t025/N10/egn10w.1707E+02
nstxuE202806A02t025/N10/egn10w.2371E+02,good,nstxuE202806A02t025,10,4.8693830452919125,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.25785068086519897,1433499eda1ab99657d68d2404beb850a1bcbae2d61acbb8e6ec52475880d7af,nstxuE202806A02t025/N10/egn10w.2371E+02
nstxuE202806A02t025/N10/egn10w.2456E+02,good,nstxuE202806A02t025,10,4.95556996977431,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.46339496445675643,8fe705aeed1dc387e3ba18b77c849ff47303bf777b977c05ec3fc2c8abc4584e,nstxuE202806A02t025/N10/egn10w.2456E+02
nstxuE202806A02t025/N10/egn10w.2462E+02,good,nstxuE202806A02t025,10,4.961369580748478,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7135281018520532,b33746b5a56ee4c63d645e58482b23e9f58cebdaf161860fd54a4954f0ee273a,nstxuE202806A02t025/N10/egn10w.2462E+02
nstxuE202806A02t025/N10/egn10w.3502E+02,good,nstxuE202806A02t025,10,5.918028147500253,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.43718623286066816,6b207127a94ee26794b6630815a8d85d4dc6eed3dccee5788eb9776609e894e1,nstxuE202806A02t025/N10/egn10w.3502E+02
nstxuE202806A02t045/N1/egn01w.8832E+01,good,nstxuE202806A02t045,1,2.9718461175197315,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.13714788180003407,f63c1e533c8cf9a0a2d6c218ac935103068aadd63ce533f5c3e50eac05868da4,nstxuE202806A02t045/N1/egn01w.8832E+01
nstxuE202806A02t045/N1/egn01w.5804E+02,good,nstxuE202806A02t045,1,7.618457341859759,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5889586244903876,6ac7f5ed31e5cb0f5dbf96a722a836104462ed4c14d05e3a39a49daced11e62d,nstxuE202806A02t045/N1/egn01w.5804E+02
nstxuE202806A02t045/N1/egn01w.5806E+02,good,nstxuE202806A02t045,1,7.61968510840939,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.8705237564859744,033e57c0d5241f3c88338cc129a9903f7439e7a33c7fff1a50c06b6d25640b71,nstxuE202806A02t045/N1/egn01w.5806E+02
nstxuE202806A02t045/N2/egn02w.8575E+01,good,nstxuE202806A02t045,2,2.9283640651158525,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.34969511800843645,9eb8bfdcb04d7aeabca4f499504763c8951a814558eb05153834433a448ef4a2,nstxuE202806A02t045/N2/egn02w.8575E+01
nstxuE202806A02t045/N2/egn02w.8916E+01,good,nstxuE202806A02t045,2,2.986037357352814,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.607813752091505,c59700274865efdf71e75f117efaf17ce70e7db193a36f1816b75706db5ca7ff,nstxuE202806A02t045/N2/egn02w.8916E+01
nstxuE202806A02t045/N2/egn02w.1451E+02,good,nstxuE202806A02t045,2,3.8091490612371266,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.27408387127011874,56ad5b0f4058b92b5a890d6898cd1ab071dd180ea2f7f09a0abbe40e7ec23c23,nstxuE202806A02t045/N2/egn02w.1451E+02
nstxuE202806A02t045/N2/egn02w.4043E+02,good,nstxuE202806A02t045,2,6.358242778752054,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6064855529360345,f5e5bfb57e6f8e646c229c5f6b0037c017703d5cd2082b918da0b8c23a43cbe7,nstxuE202806A02t045/N2/egn02w.4043E+02
nstxuE202806A02t045/N3/egn03w.1144E+02,good,nstxuE202806A02t045,3,3.382646597821974,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.43872092345275726,4bf93a8193d679a5e84d0976bb3d76d2ea845f0d52cfaafea1cdc84467d8c337,nstxuE202806A02t045/N3/egn03w.1144E+02
nstxuE202806A02t045/N3/egn03w.1922E+02,good,nstxuE202806A02t045,3,4.384090063236132,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4188389409680275,3a7cac3d9b0e1e41e76572dd87fcbb396539117999ea3339b7dd29f633ee3a7d,nstxuE202806A02t045/N3/egn03w.1922E+02
nstxuE202806A02t045/N3/egn03w.2015E+02,good,nstxuE202806A02t045,3,4.488673038846899,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4251556189047315,6de88563e609f5f6f5893eabd4ad1d7bf25842394bc8467bed6e3f2f85be0e61,nstxuE202806A02t045/N3/egn03w.2015E+02
nstxuE202806A02t045/N4/egn04w.9819E+01,good,nstxuE202806A02t045,4,3.1335110251237936,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4163649235250726,ec62c280da692684a51c895d127967ff9924fe3a12a5f127dca3e8a2d63c8e8d,nstxuE202806A02t045/N4/egn04w.9819E+01
nstxuE202806A02t045/N4/egn04w.1097E+02,good,nstxuE202806A02t045,4,3.3120565896125695,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.8462252701981797,7402c5b69f147161f658d5a097e40bbc440a0fb935d0dd370674a57401bee8f0,nstxuE202806A02t045/N4/egn04w.1097E+02
nstxuE202806A02t045/N4/egn04w.1248E+02,good,nstxuE202806A02t045,4,3.5329259966579882,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.40518628440007887,c765bba350dd4abcbe3b4d371df6667a0eb34601a5299f739fb8d20cac64a107,nstxuE202806A02t045/N4/egn04w.1248E+02
nstxuE202806A02t045/N4/egn04w.1432E+02,good,nstxuE202806A02t045,4,3.7846745312596943,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.43477195678510944,c500d63dea35ee46f1dec06a954eb4b3a78566f8eb52c5c37d510405d4724f0a,nstxuE202806A02t045/N4/egn04w.1432E+02
nstxuE202806A02t045/N4/egn04w.1727E+02,good,nstxuE202806A02t045,4,4.15518078352194,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6936116425795884,7362ae162cfb00b8c988d2f324f624e6549aaac1716a4334d3b8ab65e56bbaaa,nstxuE202806A02t045/N4/egn04w.1727E+02
nstxuE202806A02t045/N4/egn04w.2039E+02,good,nstxuE202806A02t045,4,4.515854631294817,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5434600346706728,d81a28472df72f322053d47203afe8c4267d51ce72f3148e08dea16ca8e3cbcd,nstxuE202806A02t045/N4/egn04w.2039E+02
nstxuE202806A02t045/N4/egn04w.2311E+02,good,nstxuE202806A02t045,4,4.807248394865217,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5929503510355871,e9e62ed7401ee93e3d0ddf69139f276bb3b7e973fe54349828feaf83b3157082,nstxuE202806A02t045/N4/egn04w.2311E+02
nstxuE202806A02t045/N5/egn05w.1096E+02,good,nstxuE202806A02t045,5,3.3109313099157247,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4669297453325689,9d68787b33563cc286ae9bfad32e28540799d93631a8f838b250d07ac3e5807e,nstxuE202806A02t045/N5/egn05w.1096E+02
nstxuE202806A02t045/N5/egn05w.1161E+02,good,nstxuE202806A02t045,5,3.4080779589348644,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4919200701900404,afd0f4da8fdf994d7d5b96ab8cadfbc49deb0440d96167c531d3528d7135ba93,nstxuE202806A02t045/N5/egn05w.1161E+02
nstxuE202806A02t045/N5/egn05w.1361E+02,good,nstxuE202806A02t045,5,3.689430666524593,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5615778213751036,723cb192d5726d06c1590c71d1817b0a0f304c192263b1c9941da81e712047a0,nstxuE202806A02t045/N5/egn05w.1361E+02
nstxuE202806A02t045/N5/egn05w.1493E+02,good,nstxuE202806A02t045,5,3.864068967874,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.46568077405146835,25adefb6a200b60a3022f8d3b935a3d3c67b830c89d5bc0430fa7d6330109be9,nstxuE202806A02t045/N5/egn05w.1493E+02
nstxuE202806A02t045/N5/egn05w.1747E+02,good,nstxuE202806A02t045,5,4.17987756269783,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5261314934793886,77d72ea2b902a46bd12b9af239a7a18fc0a0b870e2ace19599ad04aef7bcb0c6,nstxuE202806A02t045/N5/egn05w.1747E+02
nstxuE202806A02t045/N5/egn05w.2131E+02,good,nstxuE202806A02t045,5,4.616368746424026,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5677747667719678,5a69a2fa6519cdc8767ff3c7243ecb5150ca7d58ccded51f818e79b81a1b3464,nstxuE202806A02t045/N5/egn05w.2131E+02
nstxuE202806A02t045/N5/egn05w.2439E+02,good,nstxuE202806A02t045,5,4.938811971763474,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.38910140782803193,392952c3f94d4d2cdedab0abfcb8482ed5cd8b28c0d8a4c49dbcdbc1f34acc36,nstxuE202806A02t045/N5/egn05w.2439E+02
nstxuE202806A02t045/N5/egn05w.2792E+02,good,nstxuE202806A02t045,5,5.284225259713552,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4497767266208256,32faf504be6581301ae0855f34d3df9bca07689f1e255c15add26d1c9dc4a9d0,nstxuE202806A02t045/N5/egn05w.2792E+02
nstxuE202806A02t045/N5/egn05w.4665E+02,good,nstxuE202806A02t045,5,6.830006026284235,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.8872301083700914,05ee075d76347e68c1eb02a6bf35555e754354aba0b020187d955767f362ffa2,nstxuE202806A02t045/N5/egn05w.4665E+02
nstxuE202806A02t045/N6/egn06w.1055E+02,good,nstxuE202806A02t045,6,3.247463506009242,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4257472062120496,95533749b671dafc2090978fdd015ad458834f92ca7315cd99d7c1442ace58f0,nstxuE202806A02t045/N6/egn06w.1055E+02
nstxuE202806A02t045/N6/egn06w.1172E+02,good,nstxuE202806A02t045,6,3.423749036216501,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5439413899226043,cc1de8e1d57597b7f580c5c78faf674f22a1b440c2fea637a7bf13dce32a52ad,nstxuE202806A02t045/N6/egn06w.1172E+02
nstxuE202806A02t045/N6/egn06w.1247E+02,good,nstxuE202806A02t045,6,3.5317437504136002,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5434142040802719,38366278138bd2f7d0926aca773e9153b89bdda61a211dc04ffda49fd697be12,nstxuE202806A02t045/N6/egn06w.1247E+02
nstxuE202806A02t045/N6/egn06w.1394E+02,good,nstxuE202806A02t045,6,3.7333450049502304,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5494115459620177,46451af74ade35bd597478bb13a8315733fdce2f3dfea229eb81f70a2eb181d1,nstxuE202806A02t045/N6/egn06w.1394E+02
nstxuE202806A02t045/N6/egn06w.1606E+02,good,nstxuE202806A02t045,6,4.008017125047129,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4293599031569315,6b606cd0fac306d99c1fb97fb5e022f25329467fb69814dd2e3c8439d5f399b8,nstxuE202806A02t045/N6/egn06w.1606E+02
nstxuE202806A02t045/N6/egn06w.1739E+02,good,nstxuE202806A02t045,6,4.17029372013184,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4806491162321374,6bb37d7e539f012487e7551d161d0567e4ab5f6f2cc6e6a073c1df77947b9ff9,nstxuE202806A02t045/N6/egn06w.1739E+02
nstxuE202806A02t045/N6/egn06w.2025E+02,good,nstxuE202806A02t045,6,4.499972016543109,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5867189513269924,7fa44e9e84233fadd8203a5f9011d730f40c182b569dc4b5327f9f0c19ba21bf,nstxuE202806A02t045/N6/egn06w.2025E+02
nstxuE202806A02t045/N6/egn06w.2722E+02,good,nstxuE202806A02t045,6,5.216827174924076,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4299375652017941,a9a6cebcc0f83f9fecc1f3498ad4ee688cee4b2ea7b907a2e46cb3658e33d4d0,nstxuE202806A02t045/N6/egn06w.2722E+02
nstxuE202806A02t045/N6/egn06w.3006E+02,good,nstxuE202806A02t045,6,5.482987106963831,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4728429056524824,3e93886e8bdad03eefc7d4d15249371d98f5fcd0a1483ec36210bc660e4d187f,nstxuE202806A02t045/N6/egn06w.3006E+02
nstxuE202806A02t045/N6/egn06w.3372E+02,good,nstxuE202806A02t045,6,5.8072565837584,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.8330028520707529,a4811ce1397b961dd035eff0df3039722d210508c481e460b1a8fe8cbdbb6ae9,nstxuE202806A02t045/N6/egn06w.3372E+02
nstxuE202806A02t045/N6/egn06w.4590E+02,good,nstxuE202806A02t045,6,6.774749795098283,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7054920183924265,90c9aee1f0483f1f2756300f36d1302497cac4ec509e4b3c3fa944fe9e2db3e7,nstxuE202806A02t045/N6/egn06w.4590E+02
nstxuE202806A02t045/N7/egn07w.1030E+02,good,nstxuE202806A02t045,7,3.209922184686635,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5564490678060753,51f7d919be4ebcafe893762be4e7a37f0459b835bb3d0c4026afebd331d6b72d,nstxuE202806A02t045/N7/egn07w.1030E+02
nstxuE202806A02t045/N7/egn07w.1182E+02,good,nstxuE202806A02t045,7,3.43833609748137,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.14906518210806316,eddcfe21e778fde9e386155295e130aca6b39eff0086687a6448b99887c5e7a5,nstxuE202806A02t045/N7/egn07w.1182E+02
nstxuE202806A02t045/N7/egn07w.1313E+02,good,nstxuE202806A02t045,7,3.6238733219606916,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.45491470226534425,b7747b930b12e7d3973c3a2ce99539fb47a33b0b6b026bf33783befe86226f3a,nstxuE202806A02t045/N7/egn07w.1313E+02
nstxuE202806A02t045/N7/egn07w.1441E+02,good,nstxuE202806A02t045,7,3.796288467259138,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5885859582098373,f853660fea275e4077f224f3b77408c283ad95c9e2ed9d8338cb334565e26ca5,nstxuE202806A02t045/N7/egn07w.1441E+02
nstxuE202806A02t045/N7/egn07w.1614E+02,good,nstxuE202806A02t045,7,4.017917697434241,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5261552541531298,f8a4ee69dbbd78f9ff2c3b0352e381ed1a3b1d0e14db42077c73bb3c78a6afa3,nstxuE202806A02t045/N7/egn07w.1614E+02
nstxuE202806A02t045/N7/egn07w.1795E+02,good,nstxuE202806A02t045,7,4.23701031074451,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.44324243487525705,44813d8011429241341ddee9ef4fbb738aaa9bc436d4f6125f9a0a99058b89a5,nstxuE202806A02t045/N7/egn07w.1795E+02
nstxuE202806A02t045/N7/egn07w.2005E+02,good,nstxuE202806A02t045,7,4.477517737593069,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.49496292196785113,cc140a3722199f0a4faf5f578301a499152ada0c6e63116b3bed5d60b4323b2c,nstxuE202806A02t045/N7/egn07w.2005E+02
nstxuE202806A02t045/N7/egn07w.2281E+02,good,nstxuE202806A02t045,7,4.775743410544089,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6061609570941228,0884ba276c10d61f980ad0588cef6d01e9743c7ebad4cd4892f9861f761d23ec,nstxuE202806A02t045/N7/egn07w.2281E+02
nstxuE202806A02t045/N7/egn07w.2616E+02,good,nstxuE202806A02t045,7,5.114301051630665,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5525358503758451,bc92c13e4dd271df7ec3057a1ff8447b1bf279d6ff26447b9bce27c27fc811d2,nstxuE202806A02t045/N7/egn07w.2616E+02
nstxuE202806A02t045/N7/egn07w.2935E+02,good,nstxuE202806A02t045,7,5.41713233912605,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5428702440425209,6b315f0aa2adbb0ace616704f31afbdad573ab310453a0d4d30505780095c58b,nstxuE202806A02t045/N7/egn07w.2935E+02
nstxuE202806A02t045/N7/egn07w.3015E+02,good,nstxuE202806A02t045,7,5.4913237112715985,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.23927149616934099,6a671973caa481c4f4342e39d04a889499741f713842353de11266a36ef73ba5,nstxuE202806A02t045/N7/egn07w.3015E+02
nstxuE202806A02t045/N7/egn07w.3073E+02,good,nstxuE202806A02t045,7,5.543361331536462,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6282593313826103,76735730a5144371b3fb0f9881970187522f810b398f419b9d4842ac8c654f71,nstxuE202806A02t045/N7/egn07w.3073E+02
nstxuE202806A02t045/N7/egn07w.3220E+02,good,nstxuE202806A02t045,7,5.674420146297816,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.48104412048922435,b2889bcaac703bb4ba89f02bb93eb465198e73768d0839f22279e4de8bdc4d55,nstxuE202806A02t045/N7/egn07w.3220E+02
nstxuE202806A02t045/N7/egn07w.3679E+02,good,nstxuE202806A02t045,7,6.065528441908857,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.482406082981249,7c493d25f6123ef4de94d11bb2c3a0fd42f081426d270f70a4481a8a373a42e7,nstxuE202806A02t045/N7/egn07w.3679E+02
nstxuE202806A02t045/N7/egn07w.4369E+02,good,nstxuE202806A02t045,7,6.609895424017492,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7970005198197331,89fa4e5389cee2865e87c37cea9a9122c8b99de8a13f1d4fef062c5931bdf306,nstxuE202806A02t045/N7/egn07w.4369E+02
nstxuE202806A02t045/N7/egn07w.5104E+02,good,nstxuE202806A02t045,7,7.144244123446144,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7659828819991226,7604cfd43f028fdd340201ff87fde2740aadc2c2371014c7bd65adfa1d5a295e,nstxuE202806A02t045/N7/egn07w.5104E+02
nstxuE202806A02t045/N8/egn08w.1229E+02,good,nstxuE202806A02t045,8,3.505926681429492,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6684631667006311,b2e1b295c7a55a0f7072fec4e51a638d4028cb8fe62d1a5bcc120090d2c6c456,nstxuE202806A02t045/N8/egn08w.1229E+02
nstxuE202806A02t045/N8/egn08w.1437E+02,good,nstxuE202806A02t045,8,3.7908825491756843,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.47781971567562986,4451fe291544552200d5c84d9a1b5a3b6d1c463313f38d5f5902b6969d66618d,nstxuE202806A02t045/N8/egn08w.1437E+02
nstxuE202806A02t045/N8/egn08w.1834E+02,good,nstxuE202806A02t045,8,4.282871019469056,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4683590983481492,6b5dd07ca5aa2ce4ee1f7b2efe84071e4f0b53894e205318ba9e86ece255f7dc,nstxuE202806A02t045/N8/egn08w.1834E+02
nstxuE202806A02t045/N8/egn08w.1871E+02,good,nstxuE202806A02t045,8,4.325079978154651,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9326459063802036,c622aeaff5008458598e91b26dcfdc3ad2245c061c63e979ea880f7ebe4dc60b,nstxuE202806A02t045/N8/egn08w.1871E+02
nstxuE202806A02t045/N8/egn08w.2733E+02,good,nstxuE202806A02t045,8,5.227565041818933,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.11423626037872225,b206efe7680fb20e2a985565a9f237d722598cb35b9b196c4c905faeaea42b66,nstxuE202806A02t045/N8/egn08w.2733E+02
nstxuE202806A02t045/N8/egn08w.3426E+02,good,nstxuE202806A02t045,8,5.853195645104341,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.8805970490144771,9485ae84fd5111cc65e252509baa95bafe4a6b4f92d735a8c4d86209a25eb72e,nstxuE202806A02t045/N8/egn08w.3426E+02
nstxuE202806A02t045/N9/egn09w.1094E+02,good,nstxuE202806A02t045,9,3.307964947354737,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5425389130477827,c989ae4c7628921dfe66b08b9426461cfc3415fcfb51e72c28734cb541db42ee,nstxuE202806A02t045/N9/egn09w.1094E+02
nstxuE202806A02t045/N9/egn09w.1149E+02,good,nstxuE202806A02t045,9,3.3902581356220227,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6102933011886467,9e0b4fb4c9dd3022c8d3c8758461da2beb5d9d7ed846de9a4a516ecc00a57a8f,nstxuE202806A02t045/N9/egn09w.1149E+02
nstxuE202806A02t045/N9/egn09w.1221E+02,good,nstxuE202806A02t045,9,3.494421438281646,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4034891291299114,f0453fd47345a728a79ff8b442a69d298500246306cbbfac3ff719881b447168,nstxuE202806A02t045/N9/egn09w.1221E+02
nstxuE202806A02t045/N9/egn09w.1556E+02,good,nstxuE202806A02t045,9,3.9444780742147016,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5245958979185348,f793f8e4c1e0a56a9485f7123eb1172e9b480f9f042387d0313b29e955f2c338,nstxuE202806A02t045/N9/egn09w.1556E+02
nstxuE202806A02t045/N9/egn09w.1764E+02,good,nstxuE202806A02t045,9,4.200491067195848,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5862640922003485,40afdec97da4119e9b461a79a0acccf43ab1bc0ed97d5fe69037d9cf7e3871cb,nstxuE202806A02t045/N9/egn09w.1764E+02
