path,shot,role,n,omega,gamma_d,validity,family,gap_region,signed_delta,fraction_below_upper2,r_peak,ext_kind,r_ext,ext_dr,ext_df_gap,ext_energy_frac,ext_prom_rel,n_cross,n_near_cross,n_secondary_cross,max_cross_W_all,max_cross_W_near,max_cross_W_secondary,max_cross_W_outer,geometry_3pct,localized_gap_side_4pct,robust_secondary_W_lt_0p001,robust_secondary_W_lt_0p01,robust_secondary_W_lt_0p05,secondary_crossings,all_crossings
nstxuG142301M21/N6/egn06w.1800E+02,nstxuG142301M21,candidate,6,4.242750323113103,-0.0003239624401738108,,,mixed,0.06774570488409674,0.3066140304904375,0.875,lower_max,0.37,0.505,-0.5087550142045202,0.018794407779038343,0.15639069889882598,4,0,4,0.14408633370209448,0.0,0.14408633370209448,0.14408633370209448,False,False,False,False,False,low@0.5428:W=0.0558519;low@0.5505:W=0.144086;low@0.5736:W=0.0389771;high@0.8073:W=0.101855,low@0.5428:W=0.0558519;low@0.5505:W=0.144086;low@0.5736:W=0.0389771;high@0.8073:W=0.101855
nstxuG142301M21/N6/egn06w.1850E+02,nstxuG142301M21,candidate,6,4.301007880848212,-0.02674553412390436,,,mixed,-0.05387149785183066,0.3530610328201415,0.895,lower_max,0.37,0.525,-0.4883187851198107,0.0034895990804525152,0.15427237211990932,4,0,4,0.06902018639431641,0.0,0.06902018639431641,0.06902018639431641,False,False,False,False,False,low@0.5395:W=0.0121556;low@0.5535:W=0.0690202;low@0.5719:W=0.0642554;high@0.8049:W=0.0575376,low@0.5395:W=0.0121556;low@0.5535:W=0.0690202;low@0.5719:W=0.0642554;high@0.8049:W=0.0575376
nstxuG142301M21/N6/egn06w.1944E+02,nstxuG142301M21,candidate,6,4.408880210685142,-2.256785108831384e-05,,,below_upper2,0.9991893750916783,0.9999771795115117,0.395,lower_max,0.37,0.025000000000000022,-0.45190400240427087,0.6466042200273444,0.15049778097322486,4,0,4,1.028058997265158e-05,0.0,1.028058997265158e-05,1.028058997265158e-05,False,False,False,False,False,low@0.5361:W=1.02806e-05;low@0.5589:W=6.27245e-06;low@0.5678:W=5.39609e-06;high@0.8007:W=2.41119e-06,low@0.5361:W=1.02806e-05;low@0.5589:W=6.27245e-06;low@0.5678:W=5.39609e-06;high@0.8007:W=2.41119e-06
nstxuG142301M21/N6/egn06w.2356E+02,nstxuG142301M21,candidate,6,4.854291902702675,-0.0001314498773560135,,,below_upper2,0.9972916775431819,0.9999176167203463,0.16,lower_max,0.37,0.21,-0.31868271466138487,0.01171731671904546,0.1366886667683608,4,0,4,0.0003500388009440525,0.0,0.0003500388009440525,0.0003500388009440525,False,False,False,False,False,low@0.4808:W=0.000350039;low@0.5126:W=0.000157127;low@0.5228:W=0.000127671;high@0.7832:W=2.28195e-05,low@0.4808:W=0.000350039;low@0.5126:W=0.000157127;low@0.5228:W=0.000127671;high@0.7832:W=2.28195e-05
nstxuG142301M21/N6/egn06w.2384E+02,nstxuG142301M21,candidate,6,4.882285695265835,-6.496076775796231e-06,,,below_upper2,0.9973353501038679,0.9998906103607421,0.19,lower_max,0.37,0.18,-0.31112172116879805,0.01238782573232568,0.13590492849041474,4,0,4,0.00046452064800368815,0.0,0.00046452064800368815,0.00046452064800368815,False,False,False,False,False,low@0.4800:W=0.000464521;low@0.5142:W=0.000202607;low@0.5212:W=0.000176835;high@0.7820:W=2.5243e-05,low@0.4800:W=0.000464521;low@0.5142:W=0.000202607;low@0.5212:W=0.000176835;high@0.7820:W=2.5243e-05
nstxuG142301M21/N6/egn06w.2420E+02,nstxuG142301M21,candidate,6,4.919437836444804,-1.3059036093040216e-05,,,below_upper2,0.9971887786186237,0.9999204823933271,0.17500000000000002,lower_max,0.37,0.19499999999999998,-0.30121998424129587,0.01164640377468333,0.13487855936897003,2,0,2,0.0005932986094448161,0.0,0.0005932986094448161,0.0005932986094448161,False,False,False,False,False,low@0.4791:W=0.000593299;high@0.7805:W=6.48269e-05,low@0.4791:W=0.000593299;high@0.7805:W=6.48269e-05
nstxuG142301M21/N6/egn06w.2470E+02,nstxuG142301M21,candidate,6,4.96977966408366,-8.079850946036011e-05,,,below_upper2,0.9969780348112468,0.999981108612229,0.16,lower_max,0.37,0.21,-0.2880391600207943,0.01044795033005613,0.13351229493736935,2,0,2,0.0007123411363226394,0.0,0.0007123411363226394,0.0007123411363226394,False,False,False,False,False,low@0.4778:W=0.000712341;high@0.7784:W=3.68487e-05,low@0.4778:W=0.000712341;high@0.7784:W=3.68487e-05
nstxuG142301M21/N6/egn06w.2877E+02,nstxuG142301M21,candidate,6,5.363467777044508,-3.953677105391112e-05,,,below_upper2,0.9966927230992149,0.9994989275163645,0.145,lower_max,0.37,0.225,-0.19349478548412335,0.0031529213653663677,0.12371225406158935,4,0,4,0.001996674023592099,0.0,0.001996674023592099,0.001996674023592099,False,False,False,False,False,low@0.4081:W=0.00199667;low@0.4465:W=0.00108598;low@0.4672:W=0.000899093;high@0.7618:W=0.000257242,low@0.4081:W=0.00199667;low@0.4465:W=0.00108598;low@0.4672:W=0.000899093;high@0.7618:W=0.000257242
nstxuG142301M21/N6/egn06w.3087E+02,nstxuG142301M21,candidate,6,5.556456467065567,-1.5975697637776866e-07,,,below_upper2,0.9995405269016185,0.9996133236846785,0.07,lower_max,0.215,0.145,-0.422143450877611,0.0011174474873569809,0.16639326853030098,2,0,2,1.9692128650460077e-05,0.0,1.9692128650460077e-05,1.9692128650460077e-05,False,False,False,False,False,low@0.4029:W=2.17786e-06;high@0.7529:W=1.96921e-05,low@0.4029:W=2.17786e-06;high@0.7529:W=1.96921e-05
nstxuG142301M21/N6/egn06w.3123E+02,nstxuG142301M21,candidate,6,5.588149578101578,-5.2868967823350986e-08,,,below_upper2,0.9998601230605284,0.9999702995515581,0.075,lower_max,0.215,0.14,-0.4140777844762633,0.0011123010306170376,0.16544957146896228,2,0,2,4.284786590088234e-06,0.0,4.284786590088234e-06,4.284786590088234e-06,False,False,False,False,False,low@0.4021:W=2.57681e-06;high@0.7513:W=4.28479e-06,low@0.4021:W=2.57681e-06;high@0.7513:W=4.28479e-06
nstxuG142301M21/N6/egn06w.3154E+02,nstxuG142301M21,candidate,6,5.6158670374428254,-2.312936863610399e-07,,,below_upper2,0.9988691248787833,0.9999833520948778,0.13,lower_max,0.37,0.24,-0.13985441274434973,4.187851050188697e-06,0.11815213641294002,2,0,2,4.113312964171715e-06,0.0,4.113312964171715e-06,4.113312964171715e-06,False,False,False,False,False,low@0.4014:W=2.57322e-06;high@0.7500:W=4.11331e-06,low@0.4014:W=2.57322e-06;high@0.7500:W=4.11331e-06
nstxuG142301M21/N6/egn06w.3158E+02,nstxuG142301M21,candidate,6,5.620002348578364,-3.9342540430824667e-07,,,below_upper2,0.9988076191440766,0.9999906695043728,0.1,lower_max,0.37,0.27,-0.1390156848660408,4.744993803758451e-06,0.11806519768674541,2,0,2,2.132894530795523e-06,0.0,2.132894530795523e-06,2.132894530795523e-06,False,False,False,False,False,low@0.4013:W=1.51213e-06;high@0.7498:W=2.13289e-06,low@0.4013:W=1.51213e-06;high@0.7498:W=2.13289e-06
nstxuG142301M21/N6/egn06w.3170E+02,nstxuG142301M21,candidate,6,5.630427754094618,-1.5044523723656395e-07,,,below_upper2,0.9985284249065287,0.9999772246381433,0.17,lower_max,0.37,0.19999999999999998,-0.13690666208434066,6.582980864685774e-06,0.1178465859547423,2,0,2,5.1918627896209054e-06,0.0,5.1918627896209054e-06,5.1918627896209054e-06,False,False,False,False,False,low@0.4010:W=4.42044e-06;high@0.7495:W=5.19186e-06,low@0.4010:W=4.42044e-06;high@0.7495:W=5.19186e-06
nstxuG142301M21/N6/egn06w.3181E+02,nstxuG142301M21,candidate,6,5.640268932849606,-0.0014638192997367334,,,mixed,-0.02652632866665758,0.4926608091916948,0.8300000000000001,lower_max,0.37,0.4600000000000001,-0.13492297977725315,0.0008711402431375375,0.11764096644761363,2,0,2,0.16424081794068443,0.0,0.16424081794068443,0.16424081794068443,False,False,False,False,False,low@0.4008:W=0.00201016;high@0.7492:W=0.164241,low@0.4008:W=0.00201016;high@0.7492:W=0.164241
nstxuG142301M21/N6/egn06w.3275E+02,nstxuG142301M21,candidate,6,5.722503801072525,-3.5082944948653613e-08,,,below_upper2,0.997409648753851,0.9999968319143677,0.13,lower_max,0.37,0.24,-0.11861364300273622,1.0049911127599405e-05,0.11595041460007738,4,1,3,1.716546836920792e-05,5.44080836676268e-06,1.716546836920792e-05,6.548635674388821e-07,False,False,False,False,False,low@0.3143:W=1.71655e-05;low@0.3307:W=1.27275e-05;high@0.7463:W=6.54864e-07,low@0.3143:W=1.71655e-05;low@0.3307:W=1.27275e-05;low@0.3987:W=5.44081e-06;high@0.7463:W=6.54864e-07
nstxuG142301M21/N6/egn06w.3280E+02,nstxuG142301M21,candidate,6,5.726777512208949,-7.057713554748644e-07,,,below_upper2,0.9973782161121811,0.9999432313480501,0.125,lower_max,0.37,0.245,-0.11777885737098003,2.5343186363865323e-05,0.11586388450927275,4,1,3,2.285099552091729e-05,2.285099552091729e-05,1.8583031843292575e-05,9.515699618324624e-06,False,False,False,False,False,low@0.3139:W=1.83655e-05;low@0.3311:W=1.8583e-05;high@0.7462:W=9.5157e-06,low@0.3139:W=1.83655e-05;low@0.3311:W=1.8583e-05;low@0.3986:W=2.2851e-05;high@0.7462:W=9.5157e-06
nstxuG142301M21/N6/egn06w.3293E+02,nstxuG142301M21,candidate,6,5.738675024444601,-9.369533478168025e-08,,,below_upper2,0.9957799381332899,0.9999759394844332,0.21,lower_max,0.37,0.16,-0.11546146048482146,1.598250536979959e-05,0.11562367366308486,4,1,3,2.8154795786338686e-05,1.7461732689616377e-05,2.8154795786338686e-05,8.483505546610159e-06,False,False,False,False,False,low@0.3129:W=2.81548e-05;low@0.3322:W=2.11946e-05;high@0.7458:W=8.48351e-06,low@0.3129:W=2.81548e-05;low@0.3322:W=2.11946e-05;low@0.3983:W=1.74617e-05;high@0.7458:W=8.48351e-06
nstxuG142301M21/N6/egn06w.3355E+02,nstxuG142301M21,candidate,6,5.792634594272555,-3.791815682373916e-05,,,below_upper2,0.995666690792615,0.9999361925095359,0.105,lower_max,0.215,0.11,-0.36415961444158645,0.2093751866818141,0.15960905835757713,4,0,4,3.9216627399975294e-05,0.0,3.9216627399975294e-05,2.948470956387683e-05,False,False,False,False,False,low@0.3086:W=3.92166e-05;low@0.3365:W=2.71862e-05;low@0.3970:W=1.44332e-05;high@0.7425:W=2.94847e-05,low@0.3086:W=3.92166e-05;low@0.3365:W=2.71862e-05;low@0.3970:W=1.44332e-05;high@0.7425:W=2.94847e-05
nstxuG142301M21/N6/egn06w.3532E+02,nstxuG142301M21,candidate,6,5.943239089226558,-0.0028272210825731597,,,below_upper2,0.9962557933653959,0.9998141764328984,0.08,lower_max,0.215,0.135,-0.32959116335200417,0.10330760209799389,0.15556448918188961,4,0,4,6.101795343242506e-05,0.0,6.101795343242506e-05,3.357791569679445e-05,False,False,False,False,False,low@0.3005:W=4.62841e-05;low@0.3449:W=5.01874e-05;low@0.3932:W=6.1018e-05;high@0.7363:W=3.35779e-05,low@0.3005:W=4.62841e-05;low@0.3449:W=5.01874e-05;low@0.3932:W=6.1018e-05;high@0.7363:W=3.35779e-05
nstxuG142301M21/N6/egn06w.3631E+02,nstxuG142301M21,candidate,6,6.025484700147411,-0.000322769719023654,,,below_upper2,0.013549740517773964,0.5053933950685776,0.845,lower_max,0.37,0.475,-0.06236612365112116,0.00017411145717384006,0.1101200519633956,4,2,2,0.10987218221632178,0.0003671679067871814,0.10987218221632178,0.10987218221632178,False,False,False,False,False,low@0.2971:W=0.000108838;high@0.7306:W=0.109872,low@0.2971:W=0.000108838;low@0.3487:W=0.000202011;low@0.3910:W=0.000367168;high@0.7306:W=0.109872
nstxuG142301M21/N6/egn06w.3856E+02,nstxuG142301M21,candidate,6,6.2092859749796485,-6.053490131142729e-07,,,below_upper2,0.9964320191613762,0.9999760922597491,0.32,lower_max,0.37,0.04999999999999999,-0.03091898968878199,0.0004779794410227327,0.10686038474609841,4,2,2,0.4595636028843716,0.0007399168455686915,0.4595636028843716,1.0562008029209074e-05,False,False,False,False,False,low@0.2902:W=0.459564;high@0.7239:W=1.0562e-05,low@0.2902:W=0.459564;low@0.3570:W=0.000739917;low@0.3855:W=0.000561825;high@0.7239:W=1.0562e-05
nstxuG142301M21/N6/egn06w.3869E+02,nstxuG142301M21,candidate,6,6.220384604002436,-0.0005787741839559319,,,below_upper2,0.5075752445169602,0.7328152198907321,0.46,lower_max,0.37,0.09000000000000002,-0.02907958776309715,0.0010464785289976575,0.10666972068864349,4,2,2,0.2650557154714944,0.002714166934239673,0.2650557154714944,0.2650557154714944,False,False,False,False,False,low@0.2898:W=0.00238991;high@0.7226:W=0.265056,low@0.2898:W=0.00238991;low@0.3575:W=0.0016718;low@0.3851:W=0.00271417;high@0.7226:W=0.265056
nstxuG142301M21/N6/egn06w.3965E+02,nstxuG142301M21,candidate,6,6.297209040049327,-9.672536620864831e-06,,,below_upper2,0.9491632504180596,0.984185024640567,0.45,lower_max,0.37,0.08000000000000002,-0.016525064247287675,0.04388802319727718,0.1053683757462942,4,2,2,0.023747744112307564,0.023747744112307564,0.01252752162582185,0.006802929691935772,False,False,False,False,False,low@0.2872:W=0.0125275;high@0.7180:W=0.00680293,low@0.2872:W=0.0125275;low@0.3615:W=0.0012934;low@0.3818:W=0.0237477;high@0.7180:W=0.00680293
nstxuG142301M21/N6/egn06w.3979E+02,nstxuG142301M21,candidate,6,6.308267047410674,-6.088051511025527e-07,,,below_upper2,0.9716562031797104,0.9923014250170652,0.44,lower_max,0.37,0.07,-0.014743157812610897,0.29057698776512264,0.10518367141055526,4,2,2,0.3002432092001585,0.3002432092001585,0.0027068756072357193,0.0027068756072357193,False,False,False,False,False,low@0.2869:W=0.000574807;high@0.7176:W=0.00270688,low@0.2869:W=0.000574807;low@0.3622:W=0.0490982;low@0.3814:W=0.300243;high@0.7176:W=0.00270688
nstxuG142301M21/N6/egn06w.3985E+02,nstxuG142301M21,candidate,6,6.312925825918807,-2.778481924188274e-07,,,below_upper2,0.9957787096213371,0.9997520408625822,0.34500000000000003,lower_max,0.37,0.024999999999999967,-0.013994303201412605,0.12389507144139013,0.10510604853943549,4,2,2,0.104053344792924,0.025134818623999144,0.104053344792924,0.00011558626060804308,False,False,False,False,False,low@0.2867:W=0.104053;high@0.7174:W=0.000115586,low@0.2867:W=0.104053;low@0.3625:W=0.0251348;low@0.3811:W=0.0104682;high@0.7174:W=0.000115586
nstxuG142301M21/N6/egn06w.3993E+02,nstxuG142301M21,candidate,6,6.318728200285163,-1.1155553077712642e-09,,,below_upper2,0.9632954757642369,0.9916488121240703,0.365,lower_max,0.37,0.0050000000000000044,-0.01306317048513892,0.25394523072587283,0.10500953154701816,4,2,2,0.5940659171119044,0.5940659171119044,0.008355329693486848,0.005029996764049869,True,False,False,False,False,low@0.2865:W=0.00835533;high@0.7172:W=0.00503,low@0.2865:W=0.00835533;low@0.3628:W=0.594066;low@0.3809:W=0.119475;high@0.7172:W=0.00503
nstxuG142301M21/N6/egn06w.4006E+02,nstxuG142301M21,candidate,6,6.329074611985465,-1.485226364690846e-06,,,below_upper2,0.9682359512325831,0.9898684360438987,0.36,lower_max,0.37,0.010000000000000009,-0.011407072353446197,0.5247041583586922,0.10483786792911991,4,2,2,0.6765246102168376,0.6765246102168376,0.0019414554494930378,0.0019414554494930378,True,False,False,False,False,low@0.2862:W=0.000300195;high@0.7168:W=0.00194146,low@0.2862:W=0.000300195;low@0.3634:W=0.676525;low@0.3804:W=0.15715;high@0.7168:W=0.00194146
nstxuG142301M21/N6/egn06w.4014E+02,nstxuG142301M21,candidate,6,6.335430115887119,-1.6220515009592817e-06,,,below_upper2,0.9696486533552516,0.994274563382481,0.355,lower_max,0.37,0.015000000000000013,-0.010392460641704106,0.19737507714205965,0.1047326978828126,4,2,2,0.3986744298033702,0.3986744298033702,0.0715419903926621,0.004170352714008544,True,False,False,False,False,low@0.2860:W=0.071542;high@0.7166:W=0.00417035,low@0.2860:W=0.071542;low@0.3638:W=0.398674;low@0.3802:W=0.153745;high@0.7166:W=0.00417035
nstxuG142301M21/N6/egn06w.4030E+02,nstxuG142301M21,candidate,6,6.34835683127822,-3.0648843308231223e-06,,,below_upper2,0.9626486963830625,0.9896685188375982,0.36,lower_max,0.37,0.010000000000000009,-0.008335069080524334,0.17074901656822106,0.10451943800885546,4,2,2,0.20212986678128803,0.1310840148825973,0.20212986678128803,0.011846594189705925,True,False,False,False,False,low@0.2855:W=0.20213;high@0.7161:W=0.0118466,low@0.2855:W=0.20213;low@0.3646:W=0.128829;low@0.3792:W=0.131084;high@0.7161:W=0.0118466
nstxuG142301M21/N6/egn06w.4048E+02,nstxuG142301M21,candidate,6,6.3620652123699095,-1.4174283161110405e-06,,,below_upper2,0.9626361724060065,0.9904561994782047,0.35000000000000003,lower_max,0.37,0.019999999999999962,-0.006162403297690978,0.15361441635985892,0.10429422933213069,4,2,2,0.8020746074905031,0.8020746074905031,0.32805255383542226,0.011877806740705911,True,False,False,False,False,low@0.2851:W=0.328053;high@0.7156:W=0.0118778,low@0.2851:W=0.328053;low@0.3658:W=0.802075;low@0.3781:W=0.486596;high@0.7156:W=0.0118778
nstxuG142301M21/N6/egn06w.4072E+02,nstxuG142301M21,candidate,6,6.38152159327184,-5.202916016275199e-05,,,below_upper2,0.9092702104091432,0.9509311511703796,0.355,lower_max,0.37,0.015000000000000013,-0.003094752631366948,0.13752257805590673,0.10397625058331651,4,2,2,0.49278564122031726,0.49278564122031726,0.41477448505510234,0.05705026310370041,True,False,False,False,False,low@0.2845:W=0.414774;high@0.7148:W=0.0570503,low@0.2845:W=0.414774;low@0.3679:W=0.492786;low@0.3764:W=0.434633;high@0.7148:W=0.0570503
nstxuG142301M21/N6/egn06w.4095E+02,nstxuG142301M21,candidate,6,6.399240388463473,-0.00023740876092985362,,,below_upper2,0.8417114220974374,0.9008872327848246,0.36,lower_max,0.37,0.010000000000000009,-0.0003172932141962661,0.1253593697907306,0.10368835174266645,4,2,2,0.3756386729005675,0.3756386729005675,0.37282296797597997,0.1542939485817407,True,False,False,False,False,low@0.2839:W=0.372823;high@0.7140:W=0.154294,low@0.2839:W=0.372823;low@0.3698:W=0.137659;low@0.3737:W=0.375639;high@0.7140:W=0.154294
nstxuG142301M21/N6/egn06w.4110E+02,nstxuG142301M21,candidate,6,6.411212776056369,-0.0002685183192768106,,,below_upper2,0.8649081995330026,0.9174209116527653,0.365,lower_max,0.37,0.0050000000000000044,0.001550713162844338,0.1207165409305131,0.10349472267757474,2,0,2,0.25467303806954733,0.0,0.25467303806954733,0.14175409427915645,True,False,False,False,False,low@0.2835:W=0.254673;high@0.7135:W=0.141754,low@0.2835:W=0.254673;high@0.7135:W=0.141754
nstxuG142301M21/N6/egn06w.4151E+02,nstxuG142301M21,candidate,6,6.442674051271029,-9.512131827854452e-05,,,below_upper2,0.9516722313596724,0.9803308643763792,0.355,lower_max,0.37,0.015000000000000013,0.006426404149394828,0.12866088268788595,0.1029893306730263,2,0,2,0.18511280320118692,0.0,0.18511280320118692,0.021828304374761718,True,False,False,False,False,low@0.2825:W=0.185113;high@0.7121:W=0.0218283,low@0.2825:W=0.185113;high@0.7121:W=0.0218283
nstxuG142301M21/N6/egn06w.4184E+02,nstxuG142301M21,candidate,6,6.46864511738009,-5.893133350666977e-06,,,below_upper2,0.9683769842225033,0.9959355193870679,0.34,lower_max,0.37,0.02999999999999997,0.01041551857348373,0.12410086506998791,0.10257583717216157,2,0,2,0.4192610947895458,0.0,0.4192610947895458,0.010933612893244639,False,False,False,False,False,low@0.2817:W=0.419261;high@0.7109:W=0.0109336,low@0.2817:W=0.419261;high@0.7109:W=0.0109336
nstxuG142301M21/N6/egn06w.4193E+02,nstxuG142301M21,candidate,6,6.4750303227800465,-5.5962949989154715e-05,,,mixed,0.17171601092578917,0.4420470053305942,0.78,lower_max,0.37,0.41000000000000003,0.01139137503430796,0.043345256731129995,0.10247468431931507,2,0,2,0.375489598970435,0.0,0.375489598970435,0.375489598970435,False,False,False,False,False,low@0.2815:W=0.105886;high@0.7106:W=0.37549,low@0.2815:W=0.105886;high@0.7106:W=0.37549
nstxuG142301M21/N6/egn06w.4246E+02,nstxuG142301M21,candidate,6,6.51575062197466,-5.013354073097206e-06,,,below_upper2,0.9634171390353123,0.9902635378339386,0.115,lower_max,0.215,0.09999999999999999,-0.2127655942008789,0.12486389623682544,0.14189569347286846,2,0,2,0.5120125791127319,0.0,0.5120125791127319,0.013598234163839892,False,False,False,False,False,low@0.2802:W=0.512013;high@0.7051:W=0.0135982,low@0.2802:W=0.512013;high@0.7051:W=0.0135982
nstxuG142301M21/N6/egn06w.4291E+02,nstxuG142301M21,candidate,6,6.55021798678045,-8.098906546112669e-05,,,below_upper2,0.9629818052948051,0.9884199055289209,0.14,lower_max,0.215,0.07499999999999998,-0.20638399984118055,0.08473282784420479,0.1411490357828236,2,0,2,0.31044406221126325,0.0,0.31044406221126325,0.010770376874154901,False,False,False,False,False,low@0.2792:W=0.310444;high@0.7041:W=0.0107704,low@0.2792:W=0.310444;high@0.7041:W=0.0107704
nstxuG142301M21/N6/egn06w.4309E+02,nstxuG142301M21,candidate,6,6.564655817580196,-0.006475588245950766,,,mixed,0.17129207691898662,0.42867296292996665,0.78,lower_max,0.37,0.41000000000000003,0.02488858488634036,0.034645012996658564,0.10107562478872827,2,0,2,0.1902793990494021,0.0,0.1902793990494021,0.1902793990494021,False,False,False,False,False,low@0.2787:W=0.0673601;high@0.7037:W=0.190279,low@0.2787:W=0.0673601;high@0.7037:W=0.190279
nstxuG142301M21/N6/egn06w.4363E+02,nstxuG142301M21,candidate,6,6.605033685270095,-0.0007539252264722747,,,below_upper2,0.9141810709285351,0.9415846870815028,0.185,lower_max,0.215,0.03,-0.1963721233316785,0.16754101861724066,0.13997762873840078,2,0,2,0.47566559221879906,0.0,0.47566559221879906,0.06424515519534461,False,False,False,False,False,low@0.2775:W=0.475666;high@0.7026:W=0.0642452,low@0.2775:W=0.475666;high@0.7026:W=0.0642452
nstxuG142301M21/N6/egn06w.4452E+02,nstxuG142301M21,candidate,6,6.672459876681242,-0.0005725550643854347,,,below_upper2,0.8708678060693591,0.920428748817045,0.225,lower_max,0.215,0.010000000000000009,-0.184282606530141,0.23690544936712754,0.13856313414974417,2,0,2,0.3475297322921109,0.0,0.3475297322921109,0.06812343245779245,False,False,False,False,False,low@0.2755:W=0.34753;high@0.7008:W=0.0681234,low@0.2755:W=0.34753;high@0.7008:W=0.0681234
nstxuG142301M21/N6/egn06w.4461E+02,nstxuG142301M21,candidate,6,6.679127352244453,-0.001319631749315673,,,below_upper2,0.5901752139353679,0.7315684956974696,0.23,lower_max,0.215,0.015000000000000013,-0.18310038991372593,0.16969205860304548,0.13842481274004761,2,0,2,0.3781181974582765,0.0,0.3781181974582765,0.25194925806926605,False,False,False,False,False,low@0.2753:W=0.378118;high@0.7006:W=0.251949,low@0.2753:W=0.378118;high@0.7006:W=0.251949
nstxuG142301M21/N6/egn06w.4528E+02,nstxuG142301M21,candidate,6,6.728991582236955,-0.0005137241859844724,,,below_upper2,0.9194363489803457,0.9607365176911478,0.245,lower_max,0.215,0.03,-0.17433319363685604,0.18506124321472797,0.13739903545755558,2,0,2,0.575969234522739,0.0,0.575969234522739,0.016589050962442384,False,False,False,False,False,low@0.2738:W=0.575969;high@0.6977:W=0.0165891,low@0.2738:W=0.575969;high@0.6977:W=0.0165891
nstxuG142301M21/N6/egn06w.4568E+02,nstxuG142301M21,candidate,6,6.758449116271932,-0.0010819525244989026,,,below_upper2,0.8848387185789605,0.9424184579464361,0.245,lower_max,0.215,0.03,-0.1692147175745486,0.20194655827341956,0.13680016481523333,2,0,2,0.6370382056638872,0.0,0.6370382056638872,0.01223759963147394,False,False,False,False,False,low@0.2729:W=0.637038;high@0.6951:W=0.0122376,low@0.2729:W=0.637038;high@0.6951:W=0.0122376
nstxuG142301M21/N6/egn06w.4643E+02,nstxuG142301M21,candidate,6,6.813958227563014,-0.003010688762127597,,,mixed,-0.04669385252503149,0.4477713367013406,0.8150000000000001,lower_max,0.37,0.44500000000000006,0.0605650034482039,0.027089948261496,0.09737756911993659,2,0,2,0.43288389100859487,0.0,0.43288389100859487,0.43288389100859487,False,False,False,False,False,low@0.2712:W=0.222851;high@0.6893:W=0.432884,low@0.2712:W=0.222851;high@0.6893:W=0.432884
nstxuG142301M21/N6/egn06w.4681E+02,nstxuG142301M21,candidate,6,6.842118587094823,-1.2669044646558664e-05,,,below_upper2,0.8788772315386147,0.9245711899246062,0.265,lower_max,0.37,0.10499999999999998,0.06443147067219492,0.08723481402090158,0.09697678867133065,2,0,2,0.9893247612689225,0.0,0.9893247612689225,0.03477347279038234,False,False,False,False,False,low@0.2703:W=0.989325;high@0.6886:W=0.0347735,low@0.2703:W=0.989325;high@0.6886:W=0.0347735
nstxuG142301M21/N6/egn06w.4712E+02,nstxuG142301M21,candidate,6,6.864310619399829,-0.0001617796655220198,,,below_upper2,0.847539978068031,0.9061539575746292,0.27,lower_max,0.37,0.09999999999999998,0.06745612502972238,0.08868126288251514,0.09666326672479349,2,0,2,0.9989039724150576,0.0,0.9989039724150576,0.07105288467672335,False,False,False,False,False,low@0.2697:W=0.998904;high@0.6880:W=0.0710529,low@0.2697:W=0.998904;high@0.6880:W=0.0710529
nstxuG142301M21/N6/egn06w.4868E+02,nstxuG142301M21,candidate,6,6.977306229512559,-1.6755993409795583e-06,,,below_upper2,0.20814881320638748,0.5652868229419141,0.925,lower_max,0.37,0.555,0.08255842391742899,0.13857087542783722,0.0950978309477514,3,0,3,0.48816743799250994,0.0,0.48816743799250994,0.025245315289345746,False,False,False,False,False,low@0.0443:W=2.95085e-05;low@0.2662:W=0.488167;high@0.6851:W=0.0252453,low@0.0443:W=2.95085e-05;low@0.2662:W=0.488167;high@0.6851:W=0.0252453
nstxuG142301M21/N6/egn06w.4882E+02,nstxuG142301M21,candidate,6,6.986927555169313,-9.664243649929824e-05,,,below_upper2,0.8300334660355538,0.9027650810033842,0.29,lower_max,0.37,0.08000000000000002,0.0838217838284682,0.18028742606546347,0.09496687679178305,3,0,3,0.7462502142509928,0.0,0.7462502142509928,0.06357475231270265,False,False,False,False,False,low@0.0536:W=0.000187696;low@0.2659:W=0.74625;high@0.6846:W=0.0635748,low@0.0536:W=0.000187696;low@0.2659:W=0.74625;high@0.6846:W=0.0635748
nstxuG142301M21/N6/egn06w.4931E+02,nstxuG142301M21,candidate,6,7.02242721313762,-0.0004973834606379118,,,below_upper2,0.9643427291019437,0.9899602231086863,0.3,lower_max,0.37,0.07,0.08845323280258599,0.18698667375835426,0.0944868018060118,3,0,3,0.6071923525631715,0.0,0.6071923525631715,0.005565378417808793,False,False,False,False,False,low@0.0744:W=0.00163941;low@0.2648:W=0.607192;high@0.6825:W=0.00556538,low@0.0744:W=0.00163941;low@0.2648:W=0.607192;high@0.6825:W=0.00556538
nstxuG142301M21/N6/egn06w.4989E+02,nstxuG142301M21,candidate,6,7.063273566158595,-0.008255282186107358,,,below_upper2,0.6910401797313853,0.8289568472697227,0.31,lower_max,0.37,0.06,0.09372463574335074,0.17449355317039664,0.09394039209580567,5,0,5,0.49260765342847734,0.0,0.49260765342847734,0.026680864986007673,False,False,False,False,False,low@0.0888:W=0.00533885;low@0.2635:W=0.492608;high@0.6744:W=0.0238611;high@0.6794:W=0.0263721;high@0.6801:W=0.0266809,low@0.0888:W=0.00533885;low@0.2635:W=0.492608;high@0.6744:W=0.0238611;high@0.6794:W=0.0263721;high@0.6801:W=0.0266809
